datetime,T_ext,Solar_irrad,T_imp,BC1_power,BC2_power,Refr1_power,Refr2_power,BC1_flow,BC2_flow,Refr1_flow,Refr2_flow,T_ret
2022-05-23 00:00:00+00:00,23.350000381469727,0.0,27.225006103515625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:02:00+00:00,23.399999618530277,0.0,27.27001953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:04:00+00:00,23.51000022888184,0.0,27.209991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:06:00+00:00,23.56999969482422,0.0,27.17999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.209991455078125
2022-05-23 00:08:00+00:00,23.56999969482422,0.0,27.17999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.17999267578125
2022-05-23 00:10:00+00:00,23.51000022888184,0.0,27.225006103515625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.210006713867188
2022-05-23 00:12:00+00:00,23.459999084472656,0.0,27.27001953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.240020751953125
2022-05-23 00:14:00+00:00,23.399999618530277,0.0,27.290008544921875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.27001953125
2022-05-23 00:16:00+00:00,23.399999618530277,0.0,27.27001953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:18:00+00:00,23.459999084472656,0.0,27.27001953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:20:00+00:00,23.51000022888184,0.0,27.27001953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.305007934570312
2022-05-23 00:22:00+00:00,23.56999969482422,0.0,27.27001953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.32000732421875
2022-05-23 00:24:00+00:00,23.6200008392334,0.0,27.290008544921875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:26:00+00:00,23.68000030517578,0.0,27.290008544921875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:28:00+00:00,23.739999771118164,0.0,27.290008544921875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:30:00+00:00,23.790000915527344,0.0,27.27001953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:32:00+00:00,23.850000381469727,0.0,27.290008544921875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:34:00+00:00,23.739999771118164,0.0,27.27001953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:36:00+00:00,23.56999969482422,0.0,27.14999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:38:00+00:00,23.459999084472656,0.0,27.17999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.209991455078125
2022-05-23 00:40:00+00:00,23.290000915527344,0.0,27.27001953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.209991455078125
2022-05-23 00:42:00+00:00,23.18000030517578,0.0,27.27001953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.240020751953125
2022-05-23 00:44:00+00:00,23.06999969482422,0.0,27.240020751953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.209991455078125
2022-05-23 00:46:00+00:00,22.959999084472656,0.0,27.27001953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.209991455078125
2022-05-23 00:48:00+00:00,22.959999084472656,0.0,27.17999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:50:00+00:00,22.899999618530277,0.0,27.164993286132812,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:52:00+00:00,22.850000381469727,0.0,27.14999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:54:00+00:00,22.850000381469727,0.0,27.17999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:56:00+00:00,22.790000915527344,0.0,27.17999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 00:58:00+00:00,22.739999771118164,0.0,27.14999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:00:00+00:00,22.68000030517578,0.0,27.164993286132812,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:02:00+00:00,22.68000030517578,0.0,27.17999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:04:00+00:00,22.6200008392334,0.0,27.17999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:06:00+00:00,22.56999969482422,0.0,27.14999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:08:00+00:00,22.56999969482422,0.0,27.17999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:10:00+00:00,22.51000022888184,0.0,27.17999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:12:00+00:00,22.459999084472656,0.0,27.17999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.32000732421875
2022-05-23 01:14:00+00:00,22.459999084472656,0.0,27.17999267578125,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:16:00+00:00,22.399999618530277,0.0,27.14999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:18:00+00:00,22.399999618530277,0.0,27.209991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:20:00+00:00,22.350000381469727,0.0,27.209991455078125,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:22:00+00:00,22.290000915527344,0.0,27.209991455078125,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:24:00+00:00,22.290000915527344,0.0,27.209991455078125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:26:00+00:00,22.229999542236328,0.0,27.17999267578125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:28:00+00:00,22.229999542236328,0.0,27.32000732421875,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:30:00+00:00,22.229999542236328,0.0,27.264999389648438,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:32:00+00:00,22.18000030517578,0.0,27.209991455078125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,27.290008544921875
2022-05-23 01:34:00+00:00,22.18000030517578,0.0,27.17999267578125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,27.27001953125
2022-05-23 01:36:00+00:00,22.18000030517578,0.0,27.209991455078125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,27.32000732421875
2022-05-23 01:38:00+00:00,22.1200008392334,0.0,27.209991455078125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,27.32000732421875
2022-05-23 01:40:00+00:00,22.06999969482422,0.0,27.17999267578125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,27.264999389648438
2022-05-23 01:42:00+00:00,22.01000022888184,0.0,27.14999389648437,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,27.209991455078125
2022-05-23 01:44:00+00:00,21.959999084472656,0.0,27.17999267578125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,27.3800048828125
2022-05-23 01:46:00+00:00,21.899999618530277,0.0,27.14999389648437,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,27.32000732421875
2022-05-23 01:48:00+00:00,21.899999618530277,0.0,27.209991455078125,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,27.209991455078125
2022-05-23 01:50:00+00:00,21.899999618530277,0.0,27.209991455078125,0.2,0.3,0.25,0.3,0.0,0.0,0.0,0.0,27.264999389648438
