Day,T_ext,Solar_irrad,T_imp,BC1_power,BC2_power,Diff_temp,Hours_sin,Hours_cos,T_ret,T_ret_in_1h
0,22.62200050354004,19.4,9.622003173828126,19.640000000000004,27.880000000000003,-1.632000732421874,0.9659258262890683,0.25881904510252074,11.25400390625,10.72301025390625
0,22.600000381469727,20.400000000000002,9.558001708984376,18.080000000000002,27.890000000000008,-1.6220031738281246,0.9659258262890683,0.25881904510252074,11.1800048828125,10.799005126953123
0,22.59000015258789,21.8,9.470001220703127,16.52,27.910000000000004,-1.600006103515625,0.9659258262890683,0.25881904510252074,11.070007324218752,10.9030029296875
0,22.59000015258789,23.0,9.428002929687501,14.92,27.840000000000003,-1.5860046386718754,0.9659258262890683,0.25881904510252074,11.014007568359377,10.996002197265625
0,22.602000045776368,26.6,9.3800048828125,13.33,27.8,-1.546002197265624,0.9659258262890683,0.25881904510252074,10.926007080078124,11.0820068359375
0,22.62400016784668,32.6,9.350006103515625,13.33,27.810000000000002,-1.5,0.9659258262890683,0.25881904510252074,10.850006103515625,11.140008544921875
0,22.646000289916994,39.2,9.344006347656249,13.32,27.79,-1.4419982910156275,0.9659258262890683,0.25881904510252074,10.786004638671876,11.256011962890625
0,22.668000411987308,46.6,9.3800048828125,13.290000000000001,27.73,-1.39599609375,0.9659258262890683,0.25881904510252074,10.7760009765625,11.330010986328125
0,22.69200019836426,55.0,9.450006103515626,13.3,27.77,-1.3299926757812486,0.9659258262890683,0.25881904510252074,10.779998779296875,11.416009521484375
0,22.704000091552736,61.2,9.526007080078127,13.31,27.810000000000002,-1.2779907226562486,0.9659258262890683,0.25881904510252074,10.803997802734376,11.486004638671874
0,22.715999984741213,66.2,9.584008789062501,13.31,27.810000000000002,-1.2719909667968743,0.9659258262890683,0.25881904510252074,10.855999755859376,11.586004638671874
0,22.738000106811526,71.2,9.636010742187501,13.3,27.830000000000005,-1.2539916992187479,0.9659258262890683,0.25881904510252074,10.89000244140625,11.65400390625
0,22.76000022888184,75.6,9.664013671875,13.3,27.840000000000003,-1.2319885253906246,0.9659258262890683,0.25881904510252074,10.896002197265625,11.702008056640626
0,22.770000457763675,80.4,9.673013305664064,13.270000000000001,27.840000000000003,-1.236990356445311,0.9659258262890683,0.25881904510252074,10.910003662109375,11.778009033203125
0,22.79200057983399,85.80000000000001,9.691012573242189,13.250000000000002,27.830000000000002,-1.2349945068359371,0.9659258262890683,0.25881904510252074,10.926007080078126,11.858013916015626
0,22.82400054931641,90.60000000000001,9.715011596679688,13.250000000000002,27.830000000000002,-1.204995727539064,0.9659258262890683,0.25881904510252074,10.920007324218751,11.926013183593753
0,22.846000289916994,95.80000000000001,9.709011840820313,13.240000000000002,27.85,-1.204995727539064,0.9659258262890683,0.25881904510252074,10.914007568359377,11.996014404296874
0,22.879999923706055,101.6,9.715011596679688,13.24,27.869999999999997,-1.226998901367189,0.9659258262890683,0.25881904510252074,10.942010498046876,12.076013183593751
0,22.923999786376957,106.60000000000001,9.72401123046875,13.240000000000002,27.879999999999995,-1.2269989013671871,0.9659258262890683,0.25881904510252074,10.951010131835938,12.08001708984375
0,22.967999649047854,112.2,9.736010742187501,13.250000000000002,27.89,-1.2049957275390621,0.9659258262890683,0.25881904510252074,10.941006469726563,12.092016601562502
0,23.01199989318848,118.60000000000001,9.754010009765626,13.240000000000002,27.9,-1.176992797851561,0.9659258262890683,0.25881904510252074,10.931002807617187,12.064013671875
0,23.06800003051758,124.60000000000002,9.736010742187501,13.250000000000002,27.91,-1.1609893798828121,0.9659258262890683,0.25881904510252074,10.897000122070313,12.040014648437502
0,23.13400039672852,130.8,9.706011962890626,13.220000000000002,27.910000000000004,-1.1509857177734357,0.9659258262890683,0.25881904510252074,10.856997680664062,11.9880126953125
0,23.202000427246094,137.4,9.64801025390625,13.220000000000002,27.919999999999998,-1.1499877929687514,0.9659258262890683,0.25881904510252074,10.797998046875001,11.97200927734375
0,23.280000305175783,143.4,9.594012451171874,13.210000000000003,27.92,-1.1399902343750021,0.9659258262890683,0.25881904510252074,10.734002685546876,11.956005859375
0,23.35800018310547,149.4,9.5360107421875,13.210000000000003,27.929999999999996,-1.1279968261718754,0.9659258262890683,0.25881904510252074,10.664007568359375,11.962005615234375
0,23.44600028991699,155.4,9.520007324218753,13.190000000000001,25.52,-1.0920043945312479,0.9659258262890683,0.25881904510252074,10.61201171875,11.934002685546874
0,23.536000061035157,161.4,9.526007080078127,13.22,23.159999999999997,-1.0400085449218732,0.9659258262890683,0.25881904510252074,10.566015625,11.934002685546874
0,23.62400016784668,167.8,9.566009521484377,13.240000000000002,20.79,-1.0130065917968754,0.9659258262890683,0.25881904510252074,10.579016113281252,11.925003051757812
0,23.702000427246098,174.0,9.6080078125,13.260000000000002,18.43,-1.029003906249999,0.9659258262890683,0.25881904510252074,10.63701171875,11.90700378417969
0,23.780000305175783,180.20000000000002,9.666009521484376,13.270000000000001,16.060000000000002,-1.0570007324218729,1.0,6.123233995736766e-17,10.72301025390625,11.917007446289064
0,23.84799995422363,187.20000000000002,9.748010253906251,13.3,16.110000000000003,-1.0509948730468714,1.0,6.123233995736766e-17,10.799005126953123,11.957009887695314
0,23.90200004577637,193.8,9.848010253906251,13.3,16.130000000000003,-1.0549926757812482,1.0,6.123233995736766e-17,10.9030029296875,11.981008911132813
0,23.957999801635744,199.8,9.936010742187502,13.3,16.110000000000003,-1.0599914550781229,1.0,6.123233995736766e-17,10.996002197265625,12.022009277343752
0,24.023999786376958,205.8,10.030010986328126,13.32,16.12,-1.0519958496093746,1.0,6.123233995736766e-17,11.0820068359375,12.080010986328126
0,24.091999816894536,211.40000000000003,10.146008300781249,13.35,16.14,-0.9940002441406257,1.0,6.123233995736766e-17,11.140008544921875,12.098010253906251
0,24.17000007629395,216.0,10.228009033203124,13.36,16.18,-1.028002929687501,1.0,6.123233995736766e-17,11.256011962890625,12.110009765625
0,24.259999847412114,221.00000000000003,10.316009521484373,13.37,16.18,-1.0140014648437514,1.0,6.123233995736766e-17,11.330010986328125,12.138012695312499
0,24.347999954223635,226.60000000000002,10.39801025390625,13.379999999999999,16.220000000000002,-1.0179992675781246,1.0,6.123233995736766e-17,11.416009521484375,12.169012451171875
0,24.425999832153323,232.20000000000005,10.490008544921874,13.389999999999999,16.22,-0.9959960937499996,1.0,6.123233995736766e-17,11.486004638671874,12.203009033203125
0,24.513999938964847,238.00000000000003,10.5380126953125,13.399999999999999,16.25,-1.0479919433593743,1.0,6.123233995736766e-17,11.586004638671874,12.237005615234375
0,24.591999816894536,243.60000000000002,10.606011962890625,13.42,16.240000000000002,-1.047991943359376,1.0,6.123233995736766e-17,11.65400390625,12.295001220703126
0,24.67000007629395,248.60000000000002,10.652008056640625,13.429999999999998,16.25,-1.0500000000000007,1.0,6.123233995736766e-17,11.702008056640626,12.352996826171877
0,24.747999954223637,253.60000000000002,10.722003173828124,13.45,16.27,-1.0560058593750004,1.0,6.123233995736766e-17,11.778009033203125,12.391998291015627
0,24.813999938964848,259.6,10.79200439453125,13.45,16.28,-1.066009521484375,1.0,6.123233995736766e-17,11.858013916015626,12.373999023437502
0,24.85799980163575,266.20000000000005,10.872003173828126,13.42,16.29,-1.0540100097656264,1.0,6.123233995736766e-17,11.926013183593753,12.352001953125002
0,24.889999771118173,272.6,10.960003662109376,13.43,16.3,-1.0360107421874982,1.0,6.123233995736766e-17,11.996014404296874,12.294006347656252
0,24.911999511718754,278.8,11.036004638671876,13.41,18.26,-1.040008544921875,1.0,6.123233995736766e-17,12.076013183593751,12.242010498046877
0,24.923999404907228,285.8,11.024005126953126,13.37,20.64,-1.056011962890624,1.0,6.123233995736766e-17,12.08001708984375,12.152008056640627
0,24.95799942016602,291.4,10.996002197265625,13.370000000000001,23.020000000000003,-1.0960144042968771,1.0,6.123233995736766e-17,12.092016601562502,12.072009277343751
0,25.025999450683596,296.40000000000003,10.967999267578126,13.39,25.37,-1.0960144042968736,1.0,6.123233995736766e-17,12.064013671875,12.002008056640626
0,25.10399971008301,302.0,10.879998779296876,13.379999999999999,27.75,-1.1600158691406257,1.0,6.123233995736766e-17,12.040014648437502,11.9320068359375
0,25.17000007629395,306.2,10.815997314453128,13.389999999999999,28.16,-1.1720153808593725,1.0,6.123233995736766e-17,11.9880126953125,11.828002929687502
0,25.248000335693362,309.0,10.800997924804689,13.42,28.15,-1.171011352539061,1.0,6.123233995736766e-17,11.97200927734375,11.761001586914064
0,25.304000473022462,313.0,10.752999877929689,13.4,28.18,-1.2030059814453118,1.0,6.123233995736766e-17,11.956005859375,11.720999145507815
