-1.1901841597568574,-1.75174812960373,-1.5127239142353157,-1.6396659362296364,-0.9775842528395723,-2.021439554328958,1.0997217965780675
-1.1839732833182188,-1.7454755926904448,-1.5127239142353157,-1.6396659362296364,-0.979120063834953,-2.014536257523249,1.0890531501908238
-1.1811502164059837,-1.7385061072312389,-1.4927743884633555,-1.6396659362296364,-0.9821916858257145,-1.986901991531543,1.0730420366050895
-1.1783271494937473,-1.725264084858748,-1.5366536077482278,-1.6396659362296364,-0.9806558748303338,-2.0663373320271585,1.1370864909480554
-1.1755040825815122,-1.7106281653944158,-1.5725481480175998,-1.637576011391489,-0.9821916858257145,-2.1146814884359912,1.1637662509210378
-1.172681015669276,-1.6925075032004806,-1.6283922140589318,-1.637576011391489,-0.9821916858257145,-2.121584785241697,1.099705508568315
-1.172681015669276,-1.6715990468228632,-1.6603065865873479,-1.637576011391489,-0.9806558748303338,-2.159568726749749,1.1157003341443015
-1.172681015669276,-1.6506905904452458,-1.7161506526286763,-1.637576011391489,-0.979120063834953,-2.1975632076422413,1.099689220558567
-1.1659056120026696,-1.6332668767972311,-1.7640100396545042,-1.6417558610677838,-0.9806558748303338,-2.2286438523445815,1.0836781069728234
-1.1591302083360644,-1.6207218029706607,-1.7640100396545042,-1.643845785905931,-0.979120063834953,-2.259724497046928,1.13171144773005
-1.1495316300641216,-1.606782832052249,-1.8238342734367954,-1.643845785905931,-0.9760484418441915,-2.3322460013523982,1.1637336749015281
-1.1365453499588778,-1.5907530154960756,-1.6962011268567196,-1.643845785905931,-0.9775842528395723,-2.404767505657868,1.4466075402561218
-1.1173481934149954,-1.5733293018480614,-1.5207085932508124,-1.643845785905931,-0.9775842528395723,-2.384047075856305,1.6494258376820103
-1.1049264405377182,-1.5566025367459673,-1.217582913064833,-1.6396659362296364,-0.979120063834953,-2.283891305559129,1.900277475865121
-1.092504687660442,-1.5336032347305881,-0.9144572328788535,-1.637576011391489,-0.9806558748303338,-2.111214030956483,2.0390513189480437
-1.0800830424762642,-1.5119978298070502,-0.5156127786412145,-1.6396659362296364,-0.985263307816476,-1.9074561116514905,2.2578807299596666
-1.067661289598989,-1.4966649617967973,-0.28428835076077147,-1.6396659362296364,-0.9806558748303338,-1.6622573327433745,2.1884938084182055
-1.0586273462481142,-1.4896954763375916,-0.05295175111353582,-1.6375760113914892,-0.979120063834953,-1.4723060070497995,2.2045049220039443
-1.0495934028972405,-1.4701809170518152,0.1105759357359118,-1.6375760113914892,-0.9760484418441915,-1.2685480877448132,2.1084382404895052
-1.0371717577130635,-1.454151100495642,0.2741036225853594,-1.6375760113914892,-0.97297681985343,-1.1269514578445077,2.1084382404895003
-1.0241854776078185,-1.4353334897557861,0.41370161592189125,-1.6354860865533418,-0.9714410088580493,-0.9784515311384963,2.065747366930774
-1.0083761305903376,-1.4311517984802629,0.5891941495277986,-1.6354860865533418,-0.9760484418441915,-0.8299516044324848,2.0710898341292743
-0.989178974046454,-1.4234853644751364,0.7646745113669097,-1.637576011391489,-0.979120063834953,-0.7090859437181825,2.1191231748864965
-0.9671587505903364,-1.4095463935567247,0.9162373514599012,-1.6396659362296364,-0.979120063834953,-0.5709462319129511,2.108454528499253
-0.9423153525288833,-1.3865470915413456,1.0917298850658013,-1.6396659362296364,-0.9775842528395723,-0.42244630520693977,2.113796995697744
-0.9174719544674292,-1.3586691497045222,1.2751949259204163,-1.6396659362296364,-0.97297681985343,-0.33265074981054393,2.220532323599436
-0.8926285564059752,-1.316155288403367,1.4147929192569517,-1.6396659362296364,-0.966833575871907,-0.19105411991024138,2.188510096427958
-0.8677851583445211,-1.262490250367482,1.5663557593499398,-1.6396659362296364,-0.9576187098996225,-0.042543653819793185,2.161814048445218
-0.8395540584497639,-1.2234611317959296,1.7378559534480986,-1.637576011391489,-0.9484038439273371,0.08869276117972925,2.1884938084182055
-0.8107583236339398,-1.1900076015917416,1.749820800204558,-1.637576011391489,-0.9468680329319566,0.19920874637768837,2.0337088517495436
-0.7791395219058804,-1.1642205053926802,1.705953752686475,-1.637576011391489,-0.9468680329319566,0.3304451613772047,1.7721885671791942
-0.7475207201778211,-1.1307669751884921,1.6620867051683954,-1.637576011391489,-0.945332221936576,0.33044516137720775,1.7134865800347239
-0.7159019184497617,-1.1063737760812717,1.5344657303551124,-1.637576011391489,-0.946868032931957,0.2613700357823752,1.6494584137015107
-0.6842830090286012,-1.0840714226118133,1.271226929946253,-1.637576011391489,-0.9499396549227185,0.140493835683636,1.4840048106456005
-0.6532288422216087,-1.058284326412752,1.1635311373713413,-1.637576011391489,-0.951475465918099,0.009257420684116623,1.5427067977900613
-0.622174567721517,-1.0324972302136906,1.0119682972783532,-1.637576011391489,-0.945332221936576,-0.132339209216189,1.5587179113758098
-0.5877325913881223,-1.0094979281983112,0.8604054571853619,-1.637576011391489,-0.9437964109411949,-0.21522092842244223,1.4839885226358527
-0.5470798463091872,-0.9906803174584556,0.6968777703359142,-1.637576011391489,-0.9437964109411952,-0.27393583911649155,1.355899613949921
-0.49682852295831226,-0.9802260892696469,0.6609832300665424,-1.637576011391489,-0.945332221936576,-0.28429605401727476,1.323877386778443
-0.4431893900810341,-0.9669840668971557,0.5692567955226312,-1.6396659362296364,-0.9422605999458145,-0.34301096471132714,1.2918714476167126
-0.38955036489685607,-0.9495603532491413,0.4855028682274312,-1.6396659362296364,-0.9407247889504334,-0.370645230703033,1.2225008140850036
-0.3426867433792843,-0.9251671541419207,0.42567863444514353,-1.6396659362296364,-0.939188977955053,-0.4086397115955221,1.2011635213105165
-0.30203389060725094,-0.9042586977643036,0.38978409417577164,-1.6396659362296364,-0.9376531669596719,-0.4500805711986487,1.2171746348962604
-0.27041508887919163,-0.8847441384785272,0.30601799511377553,-1.6417558610677838,-0.9345815449689104,-0.5191556967934782,1.2118321676977553
-0.24557169081773753,-0.8554722995498627,0.17838484853369982,-1.6417558610677838,-0.9376531669596719,-0.5709567712973849,1.1210916653720544
-0.2235513596685197,-0.8505936597284187,0.12254078249236793,-1.643845785905931,-0.9391889779550524,-0.6123976309005115,1.1104067309750585
-0.20153113621240104,-0.8603509393713069,0.05473186969458343,-1.6417558610677838,-0.9361173559642915,-0.7021826469124706,1.1584237837225329
-0.1795109127562824,-0.8324729975344837,0.010852650409711182,-1.6417558610677838,-0.9330457339735294,-0.733263291614814,1.147738849325537
-0.16087839113346686,-0.8073828498813428,0.0028801431610034635,-1.6396659362296364,-0.9315099229781489,-0.7436235065155972,1.1530813165240372
-0.14224586951065135,-0.8129584382487075,0.038774683430375365,-1.637576011391489,-0.9253666789966254,-0.7539837214163773,1.2171257708669982
-0.12361334788783583,-0.7913530333251693,0.014844989917463126,-1.6354860865533418,-0.9269024899920064,-0.7747041512179406,1.2171257708670031
-0.10159301673861801,-0.7530208632995373,-0.009084703595452657,-1.637576011391489,-0.9284383009873869,-0.7056395650075449,1.0783682157938326
-0.07957279328249935,-0.7481422234780933,0.02282966893296347,-1.637576011391489,-0.9315099229781484,-0.6745589203051984,1.0730420366050848
-0.05755256982638069,-0.7446574807484905,-0.013064871336411972,-1.637576011391489,-0.9269024899920064,-0.6745589203051984,1.0250086958478581
-0.035532346370262036,-0.7523239147536168,-0.036994564849327755,-1.637576011391489,-0.9253666789966254,-0.6123976309005115,0.8969197871619312
-0.013512122914143382,-0.7815957536822813,0.05474404146137252,-1.637576011391489,-0.9238308680012444,-0.6123976309005115,1.0196825166591101
0.008508100541975273,-0.8457150199069747,0.06670888821783218,-1.637576011391489,-0.9222950570058643,-0.5813169861981712,0.9876602894876367
0.024317555252554537,-0.8972892123050975,0.05473186969457989,-1.637576011391489,-0.9115443800381983,-0.5502363414958247,0.9235995471349138
0.040127009963134806,-0.9216824114123179,0.12254078249236793,-1.637576011391489,-0.9146160020289598,-0.49152143080177224,0.9235995471349138
0.053113290068378644,-0.913319028861271,0.20231454204661917,-1.637576011391489,-0.9146160020289598,-0.45352694990928316,0.9716328878921452
0.059324166507016204,-0.8394424829936894,0.2501739290724472,-1.637576011391489,-0.9130801910335793,-0.3740916094136675,0.9129146127379225
0.059324166507016204,-0.7606872973046637,0.3538773821396071,-1.637576011391489,-0.9100085690428178,-0.3464573434219616,1.0089812942523713
0.06271186834032035,-0.690295494166685,0.3897840941757752,-1.637576011391489,-0.9176876240197218,-0.2981026476286893,0.9823015342793887
0.06553504294565377,-0.6059647201102948,0.4376434812015997,-1.637576011391489,-0.9161518130243408,-0.21522092842243917,0.9182570799364181
0.07174591938429233,-0.5286034315131102,0.5572919487661786,-1.637576011391489,-0.9176876240197214,-0.11506515812526323,0.9235832591251708
0.08755526640177343,-0.5028163353140487,0.6490183833100862,-1.637576011391489,-0.9176876240197218,0.005811041973479078,0.8595225167724477
0.10957548985789108,-0.458908576921052,0.72080746384883,-1.637576011391489,-0.9192234350151024,0.13704745697300152,0.7527709008610031
0.13441888791934517,-0.41639471561989666,0.9202296909676531,-1.637576011391489,-0.9161518130243408,0.22684301236939425,0.8808598095469394
0.15643911137546382,-0.39688015633412027,1.1076870713300129,-1.6396659362296364,-0.9161518130243408,0.3546225092738454,0.9342356175026523
0.18467021127022004,-0.37875949414018545,1.1874608308842607,-1.6396659362296364,-0.9130801910335793,0.47548816998814786,0.8541963375837046
0.21290131116497726,-0.35854798630848855,1.3150939774643364,-1.6417558610677838,-0.9084727580474368,0.5859936158016702,0.8542126255934571
0.2445201128930376,-0.33763952993087093,1.5105238650754074,-1.2739290895538637,-0.9069369470520563,0.7275902457019696,0.8969034991521883
0.27613891462109696,-0.3104585366399684,1.5663557593499433,-0.8831131448203233,-0.9038653250612948,0.8968106022095474,0.7100963153120339
0.31058089095449276,-0.2916409259001126,1.542426065837031,-0.47766772621975245,-0.8977220810797718,0.9278912469118877,0.6300407473833385
0.34163505776148523,-0.2714294180684157,1.5663557593499433,-0.08058200697177044,-0.8946504590890103,0.9382514618126709,0.6460518609690729
0.376077034094882,-0.251217910236719,1.4865941715624917,0.32277348679065326,-0.8900430261028678,0.9797028608002283,0.4752557907146766
0.40713130859497265,-0.2303094538591014,1.3948677370185805,0.36457198355359893,-0.8854355931167253,0.9866061576059433,0.34184070283999235
