datetime,T_ext,Solar_irrad,T_imp,BC1_power,BC2_power,Refr1_power,Refr2_power,BC1_flow,BC2_flow,Refr1_flow,Refr2_flow,T_ret
2022-06-06 00:00:00+00:00,20.1200008392334,0.0,26.339996337890625,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:02:00+00:00,20.06999969482422,0.0,26.42999267578125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 00:04:00+00:00,20.06999969482422,0.0,26.42999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 00:06:00+00:00,20.06999969482422,0.0,26.42999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:08:00+00:00,20.06999969482422,0.0,26.459991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.510009765625
2022-06-06 00:10:00+00:00,20.1200008392334,0.0,26.42999267578125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:12:00+00:00,20.1200008392334,0.0,26.459991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:14:00+00:00,20.18000030517578,0.0,26.459991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:16:00+00:00,20.229999542236328,0.0,26.42999267578125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:18:00+00:00,20.290000915527344,0.0,26.42999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:20:00+00:00,20.34000015258789,0.0,26.42999267578125,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:22:00+00:00,20.34000015258789,0.0,26.42999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:24:00+00:00,20.34000015258789,0.0,26.42999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:26:00+00:00,20.34000015258789,0.0,26.42999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:28:00+00:00,20.34000015258789,0.0,26.42999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:30:00+00:00,20.34000015258789,0.0,26.42999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:32:00+00:00,20.34000015258789,0.0,26.42999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 00:34:00+00:00,20.34000015258789,0.0,26.42999267578125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 00:36:00+00:00,20.34000015258789,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:38:00+00:00,20.290000915527344,0.0,26.42999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.510009765625
2022-06-06 00:40:00+00:00,20.290000915527344,0.0,26.42999267578125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:42:00+00:00,20.290000915527344,0.0,26.459991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.42999267578125
2022-06-06 00:44:00+00:00,20.290000915527344,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 00:46:00+00:00,20.229999542236328,0.0,26.39999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:48:00+00:00,20.229999542236328,0.0,26.39999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 00:50:00+00:00,20.229999542236328,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 00:52:00+00:00,20.229999542236328,0.0,26.339996337890625,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.480010986328125
2022-06-06 00:54:00+00:00,20.229999542236328,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 00:56:00+00:00,20.229999542236328,0.0,26.459991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.510009765625
2022-06-06 00:58:00+00:00,20.18000030517578,0.0,26.339996337890625,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:00:00+00:00,20.18000030517578,0.0,26.339996337890625,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:02:00+00:00,20.06999969482422,0.0,26.339996337890625,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:04:00+00:00,19.959999084472656,0.0,26.459991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:06:00+00:00,19.959999084472656,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 01:08:00+00:00,19.899999618530277,0.0,26.459991455078125,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 01:10:00+00:00,19.84000015258789,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:12:00+00:00,19.84000015258789,0.0,26.459991455078125,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 01:14:00+00:00,19.84000015258789,0.0,26.459991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 01:16:00+00:00,19.899999618530277,0.0,26.459991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:18:00+00:00,19.899999618530277,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:20:00+00:00,19.899999618530277,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:22:00+00:00,19.959999084472656,0.0,26.459991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:24:00+00:00,19.959999084472656,0.0,26.339996337890625,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:26:00+00:00,19.959999084472656,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:28:00+00:00,19.959999084472656,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 01:30:00+00:00,19.899999618530277,0.0,26.339996337890625,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 01:32:00+00:00,19.899999618530277,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 01:34:00+00:00,19.899999618530277,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 01:36:00+00:00,19.899999618530277,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 01:38:00+00:00,19.84000015258789,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 01:40:00+00:00,19.790000915527344,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:42:00+00:00,19.790000915527344,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 01:44:00+00:00,19.729999542236328,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:46:00+00:00,19.68000030517578,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 01:48:00+00:00,19.68000030517578,0.0,26.39999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 01:50:00+00:00,19.56999969482422,0.0,26.42999267578125,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 01:52:00+00:00,19.56999969482422,0.0,26.3699951171875,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.42999267578125
2022-06-06 01:54:00+00:00,19.56999969482422,0.0,26.3699951171875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 01:56:00+00:00,19.6200008392334,0.0,26.339996337890625,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.42999267578125
2022-06-06 01:58:00+00:00,19.68000030517578,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 02:00:00+00:00,19.68000030517578,0.0,26.32000732421875,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.42999267578125
2022-06-06 02:02:00+00:00,19.68000030517578,0.0,26.339996337890625,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.42999267578125
2022-06-06 02:04:00+00:00,19.68000030517578,0.0,26.339996337890625,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 02:06:00+00:00,19.68000030517578,0.0,26.3699951171875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 02:08:00+00:00,19.68000030517578,0.0,26.339996337890625,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.42999267578125
2022-06-06 02:10:00+00:00,19.68000030517578,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.42999267578125
2022-06-06 02:12:00+00:00,19.68000030517578,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.42999267578125
2022-06-06 02:14:00+00:00,19.6200008392334,0.0,26.42999267578125,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 02:16:00+00:00,19.6200008392334,0.0,26.39999389648437,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 02:18:00+00:00,19.6200008392334,0.0,26.39999389648437,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 02:20:00+00:00,19.6200008392334,0.0,26.42999267578125,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 02:22:00+00:00,19.6200008392334,0.0,26.39999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 02:24:00+00:00,19.6200008392334,0.0,26.39999389648437,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.32000732421875
2022-06-06 02:26:00+00:00,19.6200008392334,0.0,26.39999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 02:28:00+00:00,19.56999969482422,0.0,26.39999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 02:30:00+00:00,19.56999969482422,0.0,26.3699951171875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.459991455078125
2022-06-06 02:32:00+00:00,19.51000022888184,0.0,26.39999389648437,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 02:34:00+00:00,19.51000022888184,0.0,26.3699951171875,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 02:36:00+00:00,19.51000022888184,0.0,26.39999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 02:38:00+00:00,19.56999969482422,0.0,26.3699951171875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 02:40:00+00:00,19.56999969482422,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 02:42:00+00:00,19.56999969482422,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 02:44:00+00:00,19.56999969482422,0.0,26.42999267578125,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 02:46:00+00:00,19.56999969482422,0.0,26.32000732421875,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.339996337890625
2022-06-06 02:48:00+00:00,19.56999969482422,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 02:50:00+00:00,19.56999969482422,0.0,26.32000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.39999389648437
2022-06-06 02:52:00+00:00,19.56999969482422,0.0,26.339996337890625,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 02:54:00+00:00,19.56999969482422,0.0,26.39999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.3699951171875
2022-06-06 02:56:00+00:00,19.56999969482422,0.0,26.39999389648437,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.42999267578125
2022-06-06 02:58:00+00:00,19.56999969482422,0.0,26.339996337890625,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.290008544921875
2022-06-06 03:00:00+00:00,19.56999969482422,0.0,26.32000732421875,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,26.480010986328125
2022-06-06 03:02:00+00:00,19.56999969482422,0.0,26.39999389648437,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,26.32000732421875
