datetime,T_ext,Solar_irrad,T_imp,BC1_power,BC2_power,Refr1_power,Refr2_power,BC1_flow,BC2_flow,Refr1_flow,Refr2_flow,T_ret
2022-05-30 00:00:00+00:00,18.56999969482422,0.0,25.540008544921875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,25.585006713867188
2022-05-30 00:02:00+00:00,18.51000022888184,0.0,25.540008544921875,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,25.600006103515625
2022-05-30 00:04:00+00:00,18.450000762939453,0.0,25.57000732421875,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,25.57000732421875
2022-05-30 00:06:00+00:00,18.450000762939453,0.0,25.57000732421875,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,25.57000732421875
2022-05-30 00:08:00+00:00,18.450000762939453,0.0,25.540008544921875,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,25.57000732421875
2022-05-30 00:10:00+00:00,18.399999618530277,0.0,25.459991455078125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,25.600006103515625
2022-05-30 00:12:00+00:00,18.34000015258789,0.0,25.490020751953125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,25.600006103515625
2022-05-30 00:14:00+00:00,18.290000915527344,0.0,25.540008544921875,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,25.510009765625
2022-05-30 00:16:00+00:00,18.290000915527344,0.0,25.490020751953125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,25.490020751953125
2022-05-30 00:18:00+00:00,18.290000915527344,0.0,25.490020751953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,25.540008544921875
2022-05-30 00:20:00+00:00,18.399999618530277,0.0,25.475006103515625,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,25.5150146484375
2022-05-30 00:22:00+00:00,18.450000762939453,0.0,25.459991455078125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,25.490020751953125
2022-05-30 00:24:00+00:00,18.56999969482422,0.0,25.490020751953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,25.459991455078125
2022-05-30 00:26:00+00:00,18.6200008392334,0.0,25.459991455078125,0.25,0.3,0.3,0.3,0.0,0.0,0.0,0.0,25.57000732421875
2022-05-30 00:28:00+00:00,18.68000030517578,0.0,25.490020751953125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,25.540008544921875
2022-05-30 00:30:00+00:00,18.729999542236328,0.0,25.475006103515625,0.25,0.3,0.25,0.3,0.0,0.0,0.0,0.0,25.5150146484375
2022-05-30 00:32:00+00:00,18.790000915527344,0.0,25.459991455078125,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.490020751953125
2022-05-30 00:34:00+00:00,18.84000015258789,0.0,25.459991455078125,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.57000732421875
2022-05-30 00:36:00+00:00,18.899999618530277,0.0,25.459991455078125,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.540008544921875
2022-05-30 00:38:00+00:00,18.899999618530277,0.0,25.490020751953125,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.57000732421875
2022-05-30 00:40:00+00:00,18.899999618530277,0.0,25.545013427734375,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.595001220703125
2022-05-30 00:42:00+00:00,18.950000762939453,0.0,25.600006103515625,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,25.6199951171875
2022-05-30 00:44:00+00:00,18.950000762939453,0.0,25.510009765625,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.57000732421875
2022-05-30 00:46:00+00:00,18.899999618530277,0.0,25.459991455078125,0.2,0.3,0.3,0.25,0.0,0.0,0.0,0.0,25.510009765625
2022-05-30 00:48:00+00:00,18.899999618530277,0.0,25.459991455078125,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.510009765625
2022-05-30 00:50:00+00:00,18.899999618530277,0.0,25.444992065429688,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.510009765625
2022-05-30 00:52:00+00:00,18.84000015258789,0.0,25.42999267578125,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.510009765625
2022-05-30 00:54:00+00:00,18.84000015258789,0.0,25.510009765625,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.510009765625
2022-05-30 00:56:00+00:00,18.899999618530277,0.0,25.459991455078125,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.490020751953125
2022-05-30 00:58:00+00:00,18.899999618530277,0.0,25.510009765625,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.540008544921875
2022-05-30 01:00:00+00:00,18.899999618530277,0.0,25.510009765625,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,25.540008544921875
