datetime,T_ext,Solar_irrad,T_imp,BC1_power,BC2_power,Refr1_power,Refr2_power,BC1_flow,BC2_flow,Refr1_flow,Refr2_flow,T_ret
2022-07-13 06:00:00+00:00,24.399999618530277,186.0,10.260009765625,,,,,,,,,11.360015869140623
2022-07-13 06:02:00+00:00,24.459999084472656,193.0,10.08001708984375,12.8,28.0,15.4,3.2,2602.0,2620.0,2923.0,3211.0,11.209991455078123
2022-07-13 06:04:00+00:00,24.56999969482422,200.0,10.170013427734377,12.7,27.95,15.4,3.2,2678.0,2520.0,2995.0,3484.0,11.209991455078123
2022-07-13 06:06:00+00:00,24.6299991607666,206.0,10.20001220703125,12.9,28.0,15.5,3.2,2606.0,2520.0,3024.0,3254.0,11.27001953125
2022-07-13 06:08:00+00:00,24.739999771118164,211.0,10.230010986328123,12.85,27.95,15.55,3.25,2908.0,2548.0,2894.0,3484.0,11.420013427734377
2022-07-13 06:10:00+00:00,24.790000915527344,218.0,10.1400146484375,12.85,28.0,15.5,3.2,2736.0,2505.0,3124.0,3211.0,11.3900146484375
2022-07-13 06:12:00+00:00,24.899999618530277,221.0,10.230010986328123,12.8,28.1,15.4,3.2,2620.0,2563.0,2995.0,3268.0,11.420013427734377
2022-07-13 06:14:00+00:00,25.01000022888184,227.0,10.170013427734377,12.8,27.85,15.5,3.2,2923.0,2491.0,3052.0,3441.0,11.27001953125
2022-07-13 06:16:00+00:00,25.18000030517578,232.0,10.290008544921877,12.8,28.1,15.5,3.2,2664.0,2534.0,3038.0,3398.0,11.45001220703125
2022-07-13 06:18:00+00:00,25.290000915527344,237.0,10.32000732421875,12.8,28.1,15.55,3.2,2592.0,2448.0,2995.0,3283.0,11.45001220703125
2022-07-13 06:20:00+00:00,25.350000381469727,243.0,10.290008544921877,12.7,28.15,15.6,3.2,2836.0,2505.0,2980.0,3297.0,11.529998779296877
2022-07-13 06:22:00+00:00,25.459999084472656,248.0,10.3699951171875,12.8,28.1,15.65,3.25,2851.0,2448.0,2966.0,3268.0,11.420013427734377
2022-07-13 06:24:00+00:00,25.56999969482422,253.0,10.20001220703125,12.8,28.2,15.65,3.2,2865.0,2491.0,2952.0,3192.0,11.420013427734377
2022-07-13 06:26:00+00:00,25.68000030517578,257.0,10.32000732421875,12.7,28.2,15.65,3.2,2577.0,2433.0,3038.0,3441.0,11.529998779296877
2022-07-13 06:28:00+00:00,25.790000915527344,264.0,10.42999267578125,12.8,28.25,15.65,3.2,2692.0,2448.0,2940.0,3254.0,11.6199951171875
2022-07-13 06:30:00+00:00,25.899999618530277,267.0,10.459991455078123,12.8,28.35,15.65,3.2,2793.0,2462.0,3081.0,3398.0,11.529998779296877
2022-07-13 06:32:00+00:00,25.959999084472656,272.0,10.42999267578125,12.85,28.2,15.65,3.25,2764.0,2520.0,2995.0,3456.0,11.649993896484377
2022-07-13 06:34:00+00:00,26.06999969482422,281.0,10.42999267578125,12.8,28.0,15.7,3.2,2995.0,2448.0,3052.0,3124.0,11.740020751953123
2022-07-13 06:36:00+00:00,26.239999771118164,285.0,10.610015869140623,12.9,28.3,15.7,3.2,2721.0,2548.0,2923.0,3052.0,11.67999267578125
2022-07-13 06:38:00+00:00,26.290000915527344,290.0,10.459991455078123,12.85,28.35,15.8,3.2,2692.0,2462.0,2980.0,3225.0,11.709991455078123
2022-07-13 06:40:00+00:00,26.399999618530277,297.0,10.58001708984375,12.85,28.4,15.85,3.2,2692.0,2620.0,2923.0,3225.0,11.589996337890623
2022-07-13 06:42:00+00:00,26.520000457763672,302.0,10.459991455078123,13.0,28.45,15.7,3.2,2678.0,2520.0,2880.0,3308.0,11.709991455078123
2022-07-13 06:44:00+00:00,26.68000030517578,306.0,10.459991455078123,13.0,28.4,15.75,3.2,2851.0,2635.0,2995.0,3312.0,11.649993896484377
2022-07-13 06:46:00+00:00,26.850000381469727,313.0,10.42999267578125,13.0,28.4,15.75,3.2,2851.0,2491.0,2948.0,3225.0,11.709991455078123
2022-07-13 06:48:00+00:00,26.90999984741211,318.0,10.550018310546877,13.05,28.4,15.9,3.2,2851.0,2620.0,2937.0,3312.0,11.589996337890623
