datetime,T_ext,Solar_irrad,T_imp,BC1_power,BC2_power,Refr1_power,Refr2_power,BC1_flow,BC2_flow,Refr1_flow,Refr2_flow,T_ret
2022-07-16 07:52:00+00:00,29.799999237060547,462.0,21.230010986328125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,21.20001220703125
2022-07-16 07:54:00+00:00,29.799999237060547,471.0,21.230010986328125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,21.20001220703125
2022-07-16 07:56:00+00:00,29.799999237060547,475.0,21.230010986328125,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,21.20001220703125
2022-07-16 07:58:00+00:00,29.799999237060547,482.0,21.271259307861328,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,21.25876235961914
2022-07-16 08:00:00+00:00,29.90999984741211,487.0,21.31250762939453,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,21.31751251220703
2022-07-16 08:02:00+00:00,30.020000457763672,490.0,21.353755950927734,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,21.376262664794922
2022-07-16 08:04:00+00:00,30.190000534057617,497.0,21.395004272460938,0.2,0.3,0.25,0.3,0.0,0.0,0.0,0.0,21.435012817382812
2022-07-16 08:06:00+00:00,30.239999771118164,503.0,21.43625259399414,0.2,0.3,0.25,0.3,0.0,0.0,0.0,0.0,21.4937629699707
2022-07-16 08:08:00+00:00,30.239999771118164,508.0,21.477500915527344,0.2,0.3,0.25,0.3,0.0,0.0,0.0,0.0,21.55251312255859
2022-07-16 08:10:00+00:00,30.190000534057617,512.0,21.518749237060547,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,21.61126327514648
2022-07-16 08:12:00+00:00,30.06999969482422,517.0,21.55999755859375,0.2,0.3,0.25,0.3,0.0,0.0,0.0,0.0,21.67001342773437
2022-07-16 08:14:00+00:00,30.020000457763672,522.0,21.55999755859375,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,21.67001342773437
2022-07-16 08:16:00+00:00,30.020000457763672,529.0,21.55999755859375,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,21.67001342773437
2022-07-16 08:18:00+00:00,30.020000457763672,533.0,21.623331705729168,0.2,0.3,0.25,0.3,0.0,0.0,0.0,0.0,21.716674804687496
2022-07-16 08:20:00+00:00,29.90999984741211,536.0,21.686665852864582,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,21.763336181640625
2022-07-16 08:22:00+00:00,29.799999237060547,543.0,21.75,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,21.80999755859375
2022-07-16 08:24:00+00:00,29.90999984741211,547.0,21.75,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,21.80999755859375
2022-07-16 08:26:00+00:00,30.020000457763672,552.0,21.779998779296875,0.2,0.3,0.25,0.25,0.0,0.0,0.0,0.0,21.80999755859375
2022-07-16 08:28:00+00:00,30.1299991607666,557.0,21.779998779296875,0.2,0.3,0.25,0.3,0.0,0.0,0.0,0.0,21.80999755859375
2022-07-16 08:30:00+00:00,30.299999237060547,563.0,21.779998779296875,0.2,0.3,0.25,0.3,0.0,0.0,0.0,0.0,21.80999755859375
