datetime,T_ext,Solar_irrad,T_imp,BC1_power,BC2_power,Refr1_power,Refr2_power,BC1_flow,BC2_flow,Refr1_flow,Refr2_flow,T_ret
2022-10-06 00:02:00+00:00,19.6200008392334,0.0,10.8699951171875,3.25,3.2,3.35,0.25,3038.0,2318.0,0.0,3254.0,13.339996337890623
2022-10-06 00:04:00+00:00,19.56999969482422,0.0,10.8699951171875,3.25,3.2,3.4,0.3,2923.0,2577.0,0.0,3254.0,13.339996337890623
2022-10-06 00:06:00+00:00,19.56999969482422,0.0,10.8699951171875,3.2,14.8,3.4,0.25,2592.0,2491.0,0.0,3470.0,13.339996337890623
2022-10-06 00:08:00+00:00,19.56999969482422,0.0,10.8699951171875,3.2,16.1,3.4,0.25,2793.0,2505.0,0.0,3398.0,13.339996337890623
2022-10-06 00:10:00+00:00,19.51000022888184,0.0,10.8699951171875,3.25,15.8,3.4,0.3,2647.0,2620.0,0.0,3369.0,13.339996337890623
2022-10-06 00:12:00+00:00,19.51000022888184,0.0,10.8699951171875,3.2,15.7,3.4,0.25,2937.0,2404.0,0.0,3470.0,13.339996337890623
2022-10-06 00:14:00+00:00,19.450000762939453,0.0,10.8699951171875,3.25,15.95,3.35,0.3,2793.0,2548.0,0.0,3369.0,13.339996337890623
2022-10-06 00:16:00+00:00,19.450000762939453,0.0,10.8699951171875,3.25,15.8,3.35,0.3,2779.0,2520.0,0.0,3384.0,13.339996337890623
2022-10-06 00:18:00+00:00,19.450000762939453,0.0,10.8699951171875,3.2,15.65,3.35,0.3,2664.0,2520.0,0.0,3427.0,13.339996337890623
2022-10-06 00:20:00+00:00,19.399999618530277,0.0,10.8699951171875,3.25,15.8,3.35,0.3,2737.0,2476.0,0.0,3441.0,13.339996337890623
2022-10-06 00:22:00+00:00,19.399999618530277,0.0,10.8699951171875,3.2,15.8,3.35,0.3,2678.0,2548.0,0.0,3268.0,13.339996337890623
2022-10-06 00:24:00+00:00,19.399999618530277,0.0,10.8699951171875,3.25,3.2,3.4,0.3,2836.0,2486.0,0.0,3355.0,13.339996337890623
2022-10-06 00:26:00+00:00,19.399999618530277,0.0,10.8699951171875,3.2,3.2,3.4,0.3,2721.0,2476.0,0.0,3283.0,13.339996337890623
2022-10-06 00:28:00+00:00,19.34000015258789,0.0,10.8699951171875,3.25,3.2,3.35,0.3,2649.0,2534.0,0.0,3240.0,13.339996337890623
2022-10-06 00:30:00+00:00,19.34000015258789,0.0,10.8699951171875,3.25,3.2,3.4,0.3,2894.0,2462.0,0.0,3182.0,13.339996337890623
2022-10-06 00:32:00+00:00,19.34000015258789,0.0,10.8699951171875,3.15,3.2,3.4,0.3,2908.0,2421.0,0.0,3326.0,13.339996337890623
2022-10-06 00:34:00+00:00,19.290000915527344,0.0,10.8699951171875,3.2,3.15,3.35,0.3,3052.0,2592.0,0.0,3326.0,13.339996337890623
2022-10-06 00:36:00+00:00,19.290000915527344,0.0,10.8699951171875,3.25,3.2,3.4,0.3,2894.0,2505.0,0.0,3182.0,13.339996337890623
2022-10-06 00:38:00+00:00,19.290000915527344,0.0,10.8699951171875,3.25,3.15,3.35,0.3,2692.0,2376.0,0.0,3441.0,13.339996337890623
2022-10-06 00:40:00+00:00,19.229999542236328,0.0,10.8699951171875,3.2,3.2,3.4,0.25,2836.0,2505.0,0.0,3124.0,13.339996337890623
2022-10-06 00:42:00+00:00,19.229999542236328,0.0,10.8699951171875,3.25,3.15,3.35,0.3,2880.0,2419.0,0.0,3153.0,13.339996337890623
2022-10-06 00:44:00+00:00,19.229999542236328,0.0,10.8699951171875,3.25,3.2,3.4,0.3,2779.0,2462.0,0.0,3240.0,13.339996337890623
